,Year,latbin,lonbin,WEIGHTED_INCIDENT_SCORE,RANK
3640,2011,42.295,-71.85000000000001,7,0.0016103059581320453
3641,2011,42.295,-71.845,26,0.006709608158883521
3642,2011,42.295,-71.84,17,0.0042941492216854536
3643,2011,42.295,-71.83,16,0.004025764895330112
3644,2011,42.295,-71.825,19,0.004830917874396135
3645,2011,42.295,-71.82000000000001,51,0.013419216317767043
3646,2011,42.295,-71.81,139,0.037037037037037035
3647,2011,42.295,-71.805,503,0.1347289318303811
3648,2011,42.295,-71.8,100,0.026570048309178744
3649,2011,42.295,-71.795,76,0.020128824476650563
3650,2011,42.295,-71.79,113,0.030059044551798173
3651,2011,42.295,-71.785,84,0.02227589908749329
3652,2011,42.295,-71.78,722,0.19350509930220075
3653,2011,42.295,-71.775,199,0.05314009661835749
3654,2011,42.295,-71.77,459,0.12292002147074611
3655,2011,42.295,-71.765,107,0.028448738593666128
3656,2011,42.295,-71.76,8,0.001878690284487386
3657,2011,42.295,-71.72,9,0.0021470746108427268
3658,2011,42.300000000000004,-71.85000000000001,21,0.0053676865271068165
3659,2011,42.300000000000004,-71.845,14,0.0034889962426194313
3660,2011,42.300000000000004,-71.84,22,0.005636070853462158
3661,2011,42.300000000000004,-71.83500000000001,24,0.006172839506172839
3662,2011,42.300000000000004,-71.83,43,0.011272141706924315
3663,2011,42.300000000000004,-71.825,39,0.010198604401502952
3664,2011,42.300000000000004,-71.82000000000001,30,0.007783145464304884
3665,2011,42.300000000000004,-71.815,26,0.006709608158883521
3666,2011,42.300000000000004,-71.81,98,0.02603327965646806
3667,2011,42.300000000000004,-71.805,160,0.04267310789049919
3668,2011,42.300000000000004,-71.8,355,0.09500805152979065
3669,2011,42.300000000000004,-71.795,114,0.030327428878153515
3670,2011,42.300000000000004,-71.79,120,0.03193773483628556
3671,2011,42.300000000000004,-71.785,63,0.01663982823403113
3672,2011,42.300000000000004,-71.78,730,0.1956521739130435
3673,2011,42.300000000000004,-71.775,270,0.07219538378958669
3674,2011,42.300000000000004,-71.77,396,0.10601180891035963
3675,2011,42.300000000000004,-71.765,179,0.04777241009125067
3676,2011,42.305,-71.84,19,0.004830917874396135
3677,2011,42.305,-71.83500000000001,53,0.013955984970477725
3678,2011,42.305,-71.83,53,0.013955984970477725
3679,2011,42.305,-71.825,24,0.006172839506172839
3680,2011,42.305,-71.82000000000001,35,0.00912506709608159
3681,2011,42.305,-71.815,65,0.017176596886741814
3682,2011,42.305,-71.805,102,0.027106816961889425
3683,2011,42.305,-71.8,244,0.06521739130434782
3684,2011,42.305,-71.795,79,0.020933977455716585
3685,2011,42.305,-71.79,125,0.03327965646806227
3686,2011,42.305,-71.785,133,0.03542673107890499
3687,2011,42.305,-71.78,154,0.04106280193236715
3688,2011,42.305,-71.775,509,0.13633923778851315
3689,2011,42.305,-71.77,64,0.016908212560386472
3690,2011,42.31,-71.83500000000001,47,0.01234567901234568
3691,2011,42.31,-71.83,28,0.007246376811594203
3692,2011,42.31,-71.825,7,0.0016103059581320453
3693,2011,42.31,-71.82000000000001,58,0.015297906602254429
3694,2011,42.31,-71.815,90,0.023886205045625334
3695,2011,42.31,-71.805,84,0.02227589908749329
3696,2011,42.31,-71.8,220,0.05877616747181964
3697,2011,42.31,-71.795,7,0.0016103059581320453
3698,2011,42.31,-71.79,79,0.020933977455716585
3699,2011,42.31,-71.785,99,0.026301663982823402
3700,2011,42.31,-71.78,136,0.036231884057971016
3701,2011,42.31,-71.775,9,0.0021470746108427268
3702,2011,42.31,-71.77,3,0.0005367686527106817
3703,2011,42.315,-71.825,32,0.008319914117015567
3704,2011,42.315,-71.82000000000001,57,0.015029522275899088
3705,2011,42.315,-71.815,43,0.011272141706924315
3706,2011,42.315,-71.805,65,0.017176596886741814
3707,2011,42.315,-71.8,54,0.014224369296833066
3708,2011,42.315,-71.795,83,0.022007514761137947
3709,2011,42.315,-71.79,74,0.019592055823939882
3710,2011,42.315,-71.785,49,0.01288244766505636
3711,2011,42.315,-71.78,137,0.03650026838432635
3712,2011,42.315,-71.775,61,0.01610305958132045
3713,2011,42.32,-71.82000000000001,16,0.004025764895330112
3714,2011,42.32,-71.81,9,0.0021470746108427268
3715,2011,42.32,-71.805,7,0.0016103059581320453
3716,2011,42.32,-71.8,145,0.03864734299516908
3717,2011,42.32,-71.795,225,0.060118089103596346
3718,2011,42.32,-71.79,17,0.0042941492216854536
3719,2011,42.32,-71.785,5,0.0010735373054213634
3720,2011,42.325,-71.81,14,0.0034889962426194313
3721,2011,42.325,-71.805,70,0.018518518518518517
3722,2011,42.325,-71.8,89,0.023617820719269992
3723,2011,42.325,-71.795,178,0.047504025764895326
3724,2011,42.33,-71.8,38,0.009930220075147612
3725,2011,42.33,-71.795,102,0.027106816961889425
3726,2011,42.33,-71.79,79,0.020933977455716585
3727,2011,42.33,-71.785,40,0.010466988727858293
3728,2011,42.335,-71.795,16,0.004025764895330112
3729,2011,42.335,-71.79,37,0.009661835748792272
3730,2011,42.34,-71.79,9,0.0021470746108427268
3731,2012,0.0,0.0,58,0.015297906602254429
3732,2012,38.94,-77.025,7,0.0016103059581320453
3733,2012,42.2,-71.83,21,0.0053676865271068165
3734,2012,42.21,-71.8,253,0.06763285024154589
3735,2012,42.21,-71.795,21,0.0053676865271068165
3736,2012,42.21,-71.79,9,0.0021470746108427268
3737,2012,42.215,-71.805,21,0.0053676865271068165
3738,2012,42.215,-71.8,144,0.03837895866881374
3739,2012,42.215,-71.785,58,0.015297906602254429
3740,2012,42.22,-71.805,281,0.07514761137949544
3741,2012,42.22,-71.8,103,0.027375201288244767
3742,2012,42.22,-71.795,30,0.007783145464304884
3743,2012,42.22,-71.79,19,0.004830917874396135
3744,2012,42.22,-71.785,52,0.013687600644122383
3745,2012,42.22,-71.78,58,0.015297906602254429
3746,2012,42.22,-71.775,7,0.0016103059581320453
3747,2012,42.22,-71.77,3,0.0005367686527106817
3748,2012,42.225,-71.86,9,0.0021470746108427268
3749,2012,42.225,-71.855,7,0.0016103059581320453
3750,2012,42.225,-71.85000000000001,49,0.01288244766505636
3751,2012,42.225,-71.845,28,0.007246376811594203
3752,2012,42.225,-71.84,7,0.0016103059581320453
3753,2012,42.225,-71.83500000000001,7,0.0016103059581320453
3754,2012,42.225,-71.81,43,0.011272141706924315
3755,2012,42.225,-71.805,69,0.018250134192163175
3756,2012,42.225,-71.8,93,0.024691358024691357
3757,2012,42.225,-71.795,106,0.02818035426731079
3758,2012,42.225,-71.79,76,0.020128824476650563
3759,2012,42.225,-71.785,59,0.01556629092860977
3760,2012,42.225,-71.78,5,0.0010735373054213634
3761,2012,42.225,-71.765,28,0.007246376811594203
3762,2012,42.225,-71.76,111,0.029522275899087493
3763,2012,42.230000000000004,-71.86,35,0.00912506709608159
3764,2012,42.230000000000004,-71.855,54,0.014224369296833066
3765,2012,42.230000000000004,-71.85000000000001,231,0.06172839506172839
3766,2012,42.230000000000004,-71.845,87,0.02308105206655931
3767,2012,42.230000000000004,-71.84,23,0.005904455179817498
3768,2012,42.230000000000004,-71.83500000000001,31,0.008051529790660227
3769,2012,42.230000000000004,-71.83,16,0.004025764895330112
3770,2012,42.230000000000004,-71.825,44,0.011540526033279657
3771,2012,42.230000000000004,-71.82000000000001,150,0.039989264626945784
3772,2012,42.230000000000004,-71.815,34,0.00885668276972625
3773,2012,42.230000000000004,-71.81,60,0.015834675254965107
3774,2012,42.230000000000004,-71.805,62,0.01637144390767579
3775,2012,42.230000000000004,-71.8,309,0.08266237251744497
3776,2012,42.230000000000004,-71.795,1561,0.4186795491143317
3777,2012,42.230000000000004,-71.79,124,0.033011272141706925
3778,2012,42.230000000000004,-71.785,7,0.0016103059581320453
3779,2012,42.230000000000004,-71.78,26,0.006709608158883521
3780,2012,42.230000000000004,-71.77,17,0.0042941492216854536
3781,2012,42.230000000000004,-71.765,62,0.01637144390767579
3782,2012,42.230000000000004,-71.76,17,0.0042941492216854536
3783,2012,42.230000000000004,-71.755,44,0.011540526033279657
3784,2012,42.230000000000004,-71.75,27,0.006977992485238862
3785,2012,42.235,-71.865,17,0.0042941492216854536
3786,2012,42.235,-71.86,84,0.02227589908749329
3787,2012,42.235,-71.855,130,0.03462157809983897
3788,2012,42.235,-71.85000000000001,194,0.051798174986580785
3789,2012,42.235,-71.845,191,0.05099302200751476
3790,2012,42.235,-71.84,51,0.013419216317767043
3791,2012,42.235,-71.83500000000001,78,0.020665593129361243
3792,2012,42.235,-71.83,7,0.0016103059581320453
3793,2012,42.235,-71.825,7,0.0016103059581320453
3794,2012,42.235,-71.82000000000001,94,0.0249597423510467
3795,2012,42.235,-71.815,168,0.04482018250134192
3796,2012,42.235,-71.81,31,0.008051529790660227
3797,2012,42.235,-71.805,23,0.005904455179817498
3798,2012,42.235,-71.8,347,0.09286097691894793
3799,2012,42.235,-71.795,159,0.042404723564143855
3800,2012,42.235,-71.79,82,0.021739130434782608
3801,2012,42.235,-71.785,7,0.0016103059581320453
3802,2012,42.235,-71.775,31,0.008051529790660227
3803,2012,42.235,-71.77,97,0.02576489533011272
3804,2012,42.235,-71.765,44,0.011540526033279657
3805,2012,42.235,-71.76,42,0.011003757380568975
3806,2012,42.235,-71.755,153,0.04079441760601181
3807,2012,42.235,-71.75,121,0.0322061191626409
3808,2012,42.235,-71.745,12,0.0029522275899087494
3809,2012,42.235,-71.74,26,0.006709608158883521
3810,2012,42.235,-71.735,7,0.0016103059581320453
3811,2012,42.24,-71.865,187,0.0499194847020934
3812,2012,42.24,-71.86,49,0.01288244766505636
3813,2012,42.24,-71.855,124,0.033011272141706925
3814,2012,42.24,-71.85000000000001,323,0.08641975308641975
3815,2012,42.24,-71.845,671,0.17981749865807836
3816,2012,42.24,-71.84,299,0.07997852925389157
3817,2012,42.24,-71.83500000000001,322,0.0861513687600644
3818,2012,42.24,-71.83,690,0.18491680085882983
3819,2012,42.24,-71.825,589,0.15780998389694043
3820,2012,42.24,-71.82000000000001,416,0.11137949543746645
3821,2012,42.24,-71.815,589,0.15780998389694043
3822,2012,42.24,-71.81,244,0.06521739130434782
3823,2012,42.24,-71.805,270,0.07219538378958669
3824,2012,42.24,-71.8,1033,0.27697262479871176
3825,2012,42.24,-71.795,567,0.15190552871712293
3826,2012,42.24,-71.79,204,0.05448201825013419
3827,2012,42.24,-71.78,14,0.0034889962426194313
3828,2012,42.24,-71.775,75,0.01986044015029522
3829,2012,42.24,-71.77,45,0.011808910359634998
3830,2012,42.24,-71.765,32,0.008319914117015567
3831,2012,42.24,-71.76,108,0.02871712292002147
3832,2012,42.24,-71.755,91,0.024154589371980676
3833,2012,42.24,-71.75,54,0.014224369296833066
3834,2012,42.24,-71.745,61,0.01610305958132045
3835,2012,42.24,-71.74,14,0.0034889962426194313
3836,2012,42.245,-71.865,39,0.010198604401502952
3837,2012,42.245,-71.86,57,0.015029522275899088
3838,2012,42.245,-71.855,52,0.013687600644122383
3839,2012,42.245,-71.85000000000001,138,0.03676865271068169
3840,2012,42.245,-71.845,163,0.043478260869565216
3841,2012,42.245,-71.84,343,0.09178743961352658
3842,2012,42.245,-71.83500000000001,796,0.21336553945249598
3843,2012,42.245,-71.83,1123,0.30112721417069244
3844,2012,42.245,-71.825,765,0.2050456253354804
3845,2012,42.245,-71.82000000000001,864,0.23161567364465915
3846,2012,42.245,-71.815,280,0.0748792270531401
3847,2012,42.245,-71.81,347,0.09286097691894793
3848,2012,42.245,-71.805,409,0.10950080515297907
3849,2012,42.245,-71.8,1253,0.33601717659688674
3850,2012,42.245,-71.795,435,0.11647879763821793
3851,2012,42.245,-71.79,616,0.16505636070853463
3852,2012,42.245,-71.785,223,0.05958132045088567
3853,2012,42.245,-71.78,132,0.03515834675254965
3854,2012,42.245,-71.775,213,0.056897477187332256
3855,2012,42.245,-71.77,137,0.03650026838432635
3856,2012,42.245,-71.765,334,0.0893719806763285
3857,2012,42.245,-71.76,31,0.008051529790660227
3858,2012,42.245,-71.755,3,0.0005367686527106817
3859,2012,42.245,-71.75,23,0.005904455179817498
3860,2012,42.25,-71.87,14,0.0034889962426194313
3861,2012,42.25,-71.865,13,0.00322061191626409
3862,2012,42.25,-71.86,69,0.018250134192163175
3863,2012,42.25,-71.855,21,0.0053676865271068165
3864,2012,42.25,-71.85000000000001,138,0.03676865271068169
3865,2012,42.25,-71.845,40,0.010466988727858293
3866,2012,42.25,-71.84,160,0.04267310789049919
3867,2012,42.25,-71.83500000000001,469,0.12560386473429952
3868,2012,42.25,-71.83,934,0.250402576489533
3869,2012,42.25,-71.825,488,0.130703166935051
3870,2012,42.25,-71.82000000000001,926,0.24825550187869028
3871,2012,42.25,-71.815,825,0.22114868491680087
3872,2012,42.25,-71.81,446,0.11943102522812668
3873,2012,42.25,-71.805,1008,0.2702630166398282
3874,2012,42.25,-71.8,1732,0.464573268921095
3875,2012,42.25,-71.795,1451,0.38915727321524424
3876,2012,42.25,-71.79,1377,0.369296833064949
3877,2012,42.25,-71.785,754,0.20209339774557167
3878,2012,42.25,-71.78,677,0.18142780461621041
3879,2012,42.25,-71.775,242,0.06468062265163714
3880,2012,42.25,-71.77,94,0.0249597423510467
3881,2012,42.25,-71.765,155,0.04133118625872249
3882,2012,42.25,-71.76,49,0.01288244766505636
3883,2012,42.25,-71.755,44,0.011540526033279657
3884,2012,42.25,-71.75,7,0.0016103059581320453
3885,2012,42.255,-71.87,7,0.0016103059581320453
3886,2012,42.255,-71.86,24,0.006172839506172839
3887,2012,42.255,-71.855,464,0.12426194310252281
3888,2012,42.255,-71.85000000000001,157,0.04186795491143317
3889,2012,42.255,-71.84,172,0.04589371980676328
3890,2012,42.255,-71.83500000000001,159,0.042404723564143855
3891,2012,42.255,-71.83,634,0.16988727858293076
3892,2012,42.255,-71.825,1267,0.3397745571658615
3893,2012,42.255,-71.82000000000001,934,0.250402576489533
3894,2012,42.255,-71.815,1789,0.47987117552334946
3895,2012,42.255,-71.81,2797,0.750402576489533
3896,2012,42.255,-71.805,513,0.1374127750939345
3897,2012,42.255,-71.8,1964,0.5268384326355341
3898,2012,42.255,-71.795,687,0.1841116478797638
3899,2012,42.255,-71.79,1229,0.3295759527643586
3900,2012,42.255,-71.785,584,0.15646806226516372
3901,2012,42.255,-71.78,321,0.08588298443370906
3902,2012,42.255,-71.775,232,0.061996779388083734
3903,2012,42.255,-71.77,226,0.06038647342995169
3904,2012,42.255,-71.765,105,0.027911969940955447
3905,2012,42.255,-71.76,42,0.011003757380568975
3906,2012,42.255,-71.755,16,0.004025764895330112
3907,2012,42.26,-71.855,108,0.02871712292002147
3908,2012,42.26,-71.85000000000001,114,0.030327428878153515
3909,2012,42.26,-71.845,68,0.017981749865807837
3910,2012,42.26,-71.84,218,0.058239398819108966
3911,2012,42.26,-71.83500000000001,371,0.09930220075147611
3912,2012,42.26,-71.83,299,0.07997852925389157
3913,2012,42.26,-71.825,794,0.2128287707997853
3914,2012,42.26,-71.82000000000001,1242,0.333064949006978
3915,2012,42.26,-71.815,2042,0.5477724100912507
3916,2012,42.26,-71.81,2598,0.6969940955448202
3917,2012,42.26,-71.805,3646,0.9782608695652174
3918,2012,42.26,-71.8,563,0.15083199141170156
3919,2012,42.26,-71.795,593,0.1588835212023618
3920,2012,42.26,-71.79,430,0.11513687600644122
3921,2012,42.26,-71.785,228,0.06092324208266237
3922,2012,42.26,-71.78,172,0.04589371980676328
3923,2012,42.26,-71.775,65,0.017176596886741814
3924,2012,42.26,-71.77,211,0.05636070853462158
3925,2012,42.26,-71.765,29,0.007514761137949543
3926,2012,42.26,-71.76,95,0.025228126677402037
3927,2012,42.26,-71.755,44,0.011540526033279657
3928,2012,42.265,-71.875,3,0.0005367686527106817
3929,2012,42.265,-71.865,5,0.0010735373054213634
3930,2012,42.265,-71.855,28,0.007246376811594203
3931,2012,42.265,-71.85000000000001,23,0.005904455179817498
3932,2012,42.265,-71.845,33,0.008588298443370907
3933,2012,42.265,-71.84,178,0.047504025764895326
3934,2012,42.265,-71.83500000000001,179,0.04777241009125067
3935,2012,42.265,-71.83,290,0.0775630703166935
3936,2012,42.265,-71.825,96,0.02549651100375738
3937,2012,42.265,-71.82000000000001,258,0.0689747718733226
3938,2012,42.265,-71.815,990,0.2654320987654321
3939,2012,42.265,-71.81,1419,0.38056897477187335
3940,2012,42.265,-71.805,1342,0.35990338164251207
3941,2012,42.265,-71.8,806,0.21604938271604937
3942,2012,42.265,-71.795,661,0.17713365539452497
3943,2012,42.265,-71.79,468,0.12533548040794418
3944,2012,42.265,-71.785,338,0.09044551798174987
3945,2012,42.265,-71.78,103,0.027375201288244767
3946,2012,42.265,-71.775,184,0.04911433172302737
3947,2012,42.265,-71.77,75,0.01986044015029522
3948,2012,42.265,-71.765,131,0.034889962426194306
3949,2012,42.265,-71.76,115,0.030595813204508854
3950,2012,42.27,-71.855,117,0.031132581857219538
3951,2012,42.27,-71.85000000000001,95,0.025228126677402037
3952,2012,42.27,-71.845,67,0.017713365539452495
3953,2012,42.27,-71.84,70,0.018518518518518517
3954,2012,42.27,-71.83500000000001,255,0.06816961889425657
3955,2012,42.27,-71.83,188,0.05018786902844874
3956,2012,42.27,-71.825,58,0.015297906602254429
3957,2012,42.27,-71.82000000000001,553,0.14814814814814814
3958,2012,42.27,-71.815,391,0.10466988727858292
3959,2012,42.27,-71.81,529,0.14170692431561996
3960,2012,42.27,-71.805,685,0.18357487922705315
3961,2012,42.27,-71.8,411,0.11003757380568975
3962,2012,42.27,-71.795,476,0.1274825550187869
3963,2012,42.27,-71.79,918,0.24610842726784757
3964,2012,42.27,-71.785,242,0.06468062265163714
3965,2012,42.27,-71.78,240,0.06414385399892646
3966,2012,42.27,-71.775,172,0.04589371980676328
3967,2012,42.27,-71.77,92,0.024422973698336015
3968,2012,42.27,-71.765,139,0.037037037037037035
3969,2012,42.27,-71.76,186,0.049651100375738055
3970,2012,42.275,-71.885,17,0.0042941492216854536
3971,2012,42.275,-71.88,42,0.011003757380568975
3972,2012,42.275,-71.875,36,0.00939345142243693
3973,2012,42.275,-71.87,7,0.0016103059581320453
3974,2012,42.275,-71.865,7,0.0016103059581320453
3975,2012,42.275,-71.86,61,0.01610305958132045
3976,2012,42.275,-71.855,171,0.045625335480407946
3977,2012,42.275,-71.85000000000001,150,0.039989264626945784
3978,2012,42.275,-71.845,76,0.020128824476650563
3979,2012,42.275,-71.84,30,0.007783145464304884
3980,2012,42.275,-71.83500000000001,90,0.023886205045625334
3981,2012,42.275,-71.83,42,0.011003757380568975
3982,2012,42.275,-71.825,48,0.01261406333870102
3983,2012,42.275,-71.82000000000001,72,0.019055287171229198
3984,2012,42.275,-71.815,45,0.011808910359634998
3985,2012,42.275,-71.81,43,0.011272141706924315
3986,2012,42.275,-71.805,79,0.020933977455716585
3987,2012,42.275,-71.8,330,0.08829844337090714
3988,2012,42.275,-71.795,713,0.19108964036500267
3989,2012,42.275,-71.79,407,0.10896403650026838
3990,2012,42.275,-71.785,70,0.018518518518518517
3991,2012,42.275,-71.78,77,0.020397208803005905
3992,2012,42.275,-71.77,57,0.015029522275899088
3993,2012,42.275,-71.765,66,0.017444981213097153
3994,2012,42.28,-71.885,16,0.004025764895330112
3995,2012,42.28,-71.88,3,0.0005367686527106817
3996,2012,42.28,-71.875,44,0.011540526033279657
3997,2012,42.28,-71.87,30,0.007783145464304884
3998,2012,42.28,-71.865,42,0.011003757380568975
3999,2012,42.28,-71.86,57,0.015029522275899088
4000,2012,42.28,-71.855,87,0.02308105206655931
4001,2012,42.28,-71.85000000000001,100,0.026570048309178744
4002,2012,42.28,-71.845,65,0.017176596886741814
4003,2012,42.28,-71.84,14,0.0034889962426194313
4004,2012,42.28,-71.83500000000001,100,0.026570048309178744
4005,2012,42.28,-71.83,42,0.011003757380568975
4006,2012,42.28,-71.825,47,0.01234567901234568
4007,2012,42.28,-71.82000000000001,51,0.013419216317767043
4008,2012,42.28,-71.815,87,0.02308105206655931
4009,2012,42.28,-71.81,295,0.07890499194847021
4010,2012,42.28,-71.805,440,0.11782071926999463
4011,2012,42.28,-71.8,51,0.013419216317767043
4012,2012,42.28,-71.795,1303,0.3494363929146538
4013,2012,42.28,-71.79,225,0.060118089103596346
4014,2012,42.28,-71.78,33,0.008588298443370907
4015,2012,42.28,-71.765,176,0.04696725711218465
4016,2012,42.28,-71.76,14,0.0034889962426194313
4017,2012,42.285000000000004,-71.875,7,0.0016103059581320453
4018,2012,42.285000000000004,-71.865,7,0.0016103059581320453
4019,2012,42.285000000000004,-71.855,23,0.005904455179817498
4020,2012,42.285000000000004,-71.85000000000001,75,0.01986044015029522
4021,2012,42.285000000000004,-71.845,42,0.011003757380568975
4022,2012,42.285000000000004,-71.84,35,0.00912506709608159
4023,2012,42.285000000000004,-71.83500000000001,21,0.0053676865271068165
4024,2012,42.285000000000004,-71.83,38,0.009930220075147612
4025,2012,42.285000000000004,-71.825,37,0.009661835748792272
4026,2012,42.285000000000004,-71.82000000000001,24,0.006172839506172839
4027,2012,42.285000000000004,-71.815,49,0.01288244766505636
4028,2012,42.285000000000004,-71.81,410,0.10976918947933441
4029,2012,42.285000000000004,-71.805,170,0.045356951154052604
4030,2012,42.285000000000004,-71.8,21,0.0053676865271068165
4031,2012,42.285000000000004,-71.795,155,0.04133118625872249
4032,2012,42.285000000000004,-71.79,167,0.04455179817498658
4033,2012,42.285000000000004,-71.78,70,0.018518518518518517
4034,2012,42.285000000000004,-71.775,35,0.00912506709608159
4035,2012,42.285000000000004,-71.765,56,0.014761137949543748
4036,2012,42.285000000000004,-71.76,14,0.0034889962426194313
4037,2012,42.29,-71.865,14,0.0034889962426194313
4038,2012,42.29,-71.86,7,0.0016103059581320453
4039,2012,42.29,-71.855,16,0.004025764895330112
4040,2012,42.29,-71.85000000000001,14,0.0034889962426194313
4041,2012,42.29,-71.845,14,0.0034889962426194313
4042,2012,42.29,-71.84,21,0.0053676865271068165
4043,2012,42.29,-71.83500000000001,25,0.00644122383252818
4044,2012,42.29,-71.825,14,0.0034889962426194313
4045,2012,42.29,-71.82000000000001,77,0.020397208803005905
4046,2012,42.29,-71.815,97,0.02576489533011272
4047,2012,42.29,-71.81,449,0.12023617820719269
4048,2012,42.29,-71.805,395,0.10574342458400429
4049,2012,42.29,-71.8,36,0.00939345142243693
4050,2012,42.29,-71.795,117,0.031132581857219538
4051,2012,42.29,-71.79,107,0.028448738593666128
4052,2012,42.29,-71.785,95,0.025228126677402037
4053,2012,42.29,-71.78,453,0.12130971551261406
4054,2012,42.29,-71.775,592,0.15861513687600645
4055,2012,42.29,-71.765,31,0.008051529790660227
4056,2012,42.29,-71.76,7,0.0016103059581320453
4057,2012,42.295,-71.85000000000001,7,0.0016103059581320453
4058,2012,42.295,-71.845,7,0.0016103059581320453
4059,2012,42.295,-71.84,7,0.0016103059581320453
4060,2012,42.295,-71.83500000000001,21,0.0053676865271068165
4061,2012,42.295,-71.83,19,0.004830917874396135
4062,2012,42.295,-71.825,45,0.011808910359634998
4063,2012,42.295,-71.82000000000001,51,0.013419216317767043
4064,2012,42.295,-71.815,21,0.0053676865271068165
4065,2012,42.295,-71.81,165,0.0440150295222759
4066,2012,42.295,-71.805,502,0.13446054750402575
4067,2012,42.295,-71.8,63,0.01663982823403113
4068,2012,42.295,-71.795,42,0.011003757380568975
4069,2012,42.295,-71.79,161,0.04294149221685453
4070,2012,42.295,-71.785,41,0.010735373054213635
4071,2012,42.295,-71.78,601,0.1610305958132045
4072,2012,42.295,-71.775,296,0.07917337627482555
4073,2012,42.295,-71.77,397,0.10628019323671498
4074,2012,42.295,-71.765,76,0.020128824476650563
4075,2012,42.295,-71.76,8,0.001878690284487386
4076,2012,42.300000000000004,-71.855,7,0.0016103059581320453
4077,2012,42.300000000000004,-71.845,3,0.0005367686527106817
4078,2012,42.300000000000004,-71.84,45,0.011808910359634998
4079,2012,42.300000000000004,-71.83500000000001,44,0.011540526033279657
4080,2012,42.300000000000004,-71.83,51,0.013419216317767043
4081,2012,42.300000000000004,-71.825,12,0.0029522275899087494
4082,2012,42.300000000000004,-71.82000000000001,57,0.015029522275899088
4083,2012,42.300000000000004,-71.81,33,0.008588298443370907
4084,2012,42.300000000000004,-71.805,119,0.03166935050993022
4085,2012,42.300000000000004,-71.8,326,0.08722490606548577
4086,2012,42.300000000000004,-71.795,123,0.03274288781535158
4087,2012,42.300000000000004,-71.79,176,0.04696725711218465
4088,2012,42.300000000000004,-71.785,100,0.026570048309178744
4089,2012,42.300000000000004,-71.78,540,0.14465915190552872
4090,2012,42.300000000000004,-71.775,175,0.04669887278582931
4091,2012,42.300000000000004,-71.77,345,0.09232420826623725
4092,2012,42.300000000000004,-71.765,160,0.04267310789049919
4093,2012,42.305,-71.845,12,0.0029522275899087494
4094,2012,42.305,-71.84,21,0.0053676865271068165
4095,2012,42.305,-71.83500000000001,18,0.004562533548040794
4096,2012,42.305,-71.83,39,0.010198604401502952
4097,2012,42.305,-71.825,28,0.007246376811594203
4098,2012,42.305,-71.82000000000001,23,0.005904455179817498
4099,2012,42.305,-71.815,67,0.017713365539452495
4100,2012,42.305,-71.81,23,0.005904455179817498
4101,2012,42.305,-71.805,130,0.03462157809983897
4102,2012,42.305,-71.8,274,0.07326892109500804
4103,2012,42.305,-71.795,59,0.01556629092860977
4104,2012,42.305,-71.79,107,0.028448738593666128
4105,2012,42.305,-71.785,100,0.026570048309178744
4106,2012,42.305,-71.78,112,0.029790660225442835
4107,2012,42.305,-71.775,499,0.13365539452495975
4108,2012,42.305,-71.77,65,0.017176596886741814
4109,2012,42.305,-71.765,7,0.0016103059581320453
4110,2012,42.31,-71.84,7,0.0016103059581320453
4111,2012,42.31,-71.83500000000001,35,0.00912506709608159
4112,2012,42.31,-71.83,21,0.0053676865271068165
4113,2012,42.31,-71.82000000000001,48,0.01261406333870102
4114,2012,42.31,-71.815,132,0.03515834675254965
4115,2012,42.31,-71.81,7,0.0016103059581320453
4116,2012,42.31,-71.805,67,0.017713365539452495
4117,2012,42.31,-71.8,243,0.06494900697799248
4118,2012,42.31,-71.795,37,0.009661835748792272
4119,2012,42.31,-71.79,84,0.02227589908749329
4120,2012,42.31,-71.785,142,0.03784219001610306
4121,2012,42.31,-71.78,56,0.014761137949543748
4122,2012,42.31,-71.775,34,0.00885668276972625
4123,2012,42.31,-71.77,5,0.0010735373054213634
4124,2012,42.315,-71.825,49,0.01288244766505636
4125,2012,42.315,-71.82000000000001,41,0.010735373054213635
4126,2012,42.315,-71.815,20,0.005099302200751475
4127,2012,42.315,-71.81,31,0.008051529790660227
4128,2012,42.315,-71.805,173,0.04616210413311862
4129,2012,42.315,-71.8,125,0.03327965646806227
4130,2012,42.315,-71.795,44,0.011540526033279657
4131,2012,42.315,-71.79,79,0.020933977455716585
4132,2012,42.315,-71.785,21,0.0053676865271068165
4133,2012,42.315,-71.78,96,0.02549651100375738
4134,2012,42.315,-71.775,39,0.010198604401502952
4135,2012,42.32,-71.82000000000001,9,0.0021470746108427268
4136,2012,42.32,-71.805,7,0.0016103059581320453
4137,2012,42.32,-71.8,94,0.0249597423510467
4138,2012,42.32,-71.795,240,0.06414385399892646
4139,2012,42.32,-71.79,29,0.007514761137949543
4140,2012,42.32,-71.785,14,0.0034889962426194313
4141,2012,42.32,-71.78,7,0.0016103059581320453
4142,2012,42.32,-71.775,7,0.0016103059581320453
4143,2012,42.325,-71.805,109,0.028985507246376812
4144,2012,42.325,-71.8,133,0.03542673107890499
4145,2012,42.325,-71.795,274,0.07326892109500804
4146,2012,42.325,-71.79,14,0.0034889962426194313
4147,2012,42.33,-71.805,7,0.0016103059581320453
4148,2012,42.33,-71.8,9,0.0021470746108427268
4149,2012,42.33,-71.795,33,0.008588298443370907
4150,2012,42.33,-71.79,52,0.013687600644122383
